transaction_id,customer_id,category,total_amount,quantity,payment_method,location,timestamp,unit_price,order_size_category,is_high_value,tx_year,tx_month
TXN-1039195,3180,Clothing,33.5,1,Credit Card,Mumbai,2025-05-26T20:12:05.000+05:30,33.5,Small,false,2025,5
TXN-1039196,10231,Beauty,469.15,3,Unknown,New York,2025-11-23T03:06:44.000+05:30,156.38,Small,false,2025,11
TXN-1039197,4381,Home & Kitchen,278.58,3,Debit Card,London,2025-01-29T03:32:01.000+05:30,92.86,Small,false,2025,1
TXN-1039198,2760,Beauty,1210.66,6,UPI,London,2025-07-23T21:58:13.000+05:30,201.78,Medium,true,2025,7
TXN-1039199,3488,Beauty,340.07,7,Unknown,Berlin,2025-10-13T19:14:59.000+05:30,48.58,Medium,false,2025,10
TXN-1039200,7190,Clothing,1231.17,4,Debit Card,Berlin,2025-07-31T17:55:04.000+05:30,307.79,Medium,true,2025,7
TXN-1039201,2337,Books,522.72,9,Credit Card,Sydney,2025-01-26T13:35:12.000+05:30,58.08,Bulk,true,2025,1
TXN-1039202,1844,Sports,1367.55,1,PayPal,Tokyo,2025-01-30T12:19:08.000+05:30,1367.55,Small,true,2025,1
TXN-1039203,2807,Home & Kitchen,1107.71,2,Credit Card,Tokyo,2025-10-25T07:18:07.000+05:30,553.86,Small,true,2025,10
TXN-1039204,6887,Clothing,55.1,6,Debit Card,Sydney,2025-10-02T13:26:19.000+05:30,9.18,Medium,false,2025,10
TXN-1039205,8733,Electronics,79.24,2,Unknown,Tokyo,2025-02-02T03:47:20.000+05:30,39.62,Small,false,2025,2
TXN-1039206,4887,Clothing,499.22,6,PayPal,London,2025-12-25T18:40:37.000+05:30,83.2,Medium,false,2025,12
TXN-1039207,1229,Electronics,342.01,9,Credit Card,San Francisco,2025-06-01T19:54:39.000+05:30,38.0,Bulk,false,2025,6
TXN-1039208,2066,Clothing,97.25,6,Debit Card,London,2025-07-14T12:33:47.000+05:30,16.21,Medium,false,2025,7
TXN-1039209,1344,Books,922.65,7,UPI,San Francisco,2025-10-16T13:48:14.000+05:30,131.81,Medium,true,2025,10
TXN-1039210,3987,Home & Kitchen,51.59,2,PayPal,Berlin,2025-11-20T18:52:41.000+05:30,25.8,Small,false,2025,11
TXN-1039211,7325,Home & Kitchen,884.37,1,Debit Card,Tokyo,2025-10-02T20:28:56.000+05:30,884.37,Small,true,2025,10
TXN-1039212,5335,Books,134.4,4,Unknown,San Francisco,2025-05-08T16:37:20.000+05:30,33.6,Medium,false,2025,5
TXN-1039213,9985,Sports,1309.3,7,PayPal,New York,2025-05-14T10:12:07.000+05:30,187.04,Medium,true,2025,5
TXN-1039214,8415,Beauty,593.09,2,Credit Card,Berlin,2025-08-14T07:05:09.000+05:30,296.55,Small,true,2025,8
TXN-1039215,5187,Electronics,328.85,2,UPI,San Francisco,2025-05-13T03:49:41.000+05:30,164.43,Small,false,2025,5
TXN-1039216,9406,Electronics,616.19,2,Debit Card,London,2025-08-23T07:55:23.000+05:30,308.1,Small,true,2025,8
TXN-1039217,9251,Home & Kitchen,390.39,8,PayPal,London,2025-04-11T19:45:59.000+05:30,48.8,Bulk,false,2025,4
TXN-1039218,4380,Books,1486.84,3,Debit Card,San Francisco,2025-07-18T06:31:35.000+05:30,495.61,Small,true,2025,7
TXN-1039219,8114,Sports,105.56,8,Unknown,New York,2025-12-03T04:29:44.000+05:30,13.2,Bulk,false,2025,12
TXN-1039220,8567,Sports,1350.93,4,Unknown,Berlin,2025-12-23T05:29:13.000+05:30,337.73,Medium,true,2025,12
TXN-1039221,5145,Electronics,331.15,9,UPI,Mumbai,2025-12-20T21:57:35.000+05:30,36.79,Bulk,false,2025,12
TXN-1039222,3117,Books,1042.19,5,Credit Card,Mumbai,2025-01-07T00:11:48.000+05:30,208.44,Medium,true,2025,1
TXN-1039223,7993,Home & Kitchen,694.02,6,UPI,London,2025-12-26T17:52:05.000+05:30,115.67,Medium,true,2025,12
TXN-1039224,4870,Beauty,227.8,9,Debit Card,Sydney,2025-06-13T12:41:16.000+05:30,25.31,Bulk,false,2025,6
TXN-1039225,1864,Home & Kitchen,80.84,7,PayPal,New York,2025-01-18T06:38:18.000+05:30,11.55,Medium,false,2025,1
TXN-1039226,5276,Beauty,1045.61,2,UPI,London,2025-12-07T03:36:17.000+05:30,522.81,Small,true,2025,12
TXN-1039227,8146,Sports,182.71,3,Debit Card,Sydney,2025-06-21T16:48:34.000+05:30,60.9,Small,false,2025,6
TXN-1039228,2581,Home & Kitchen,1305.75,7,PayPal,Berlin,2025-06-27T16:29:05.000+05:30,186.54,Medium,true,2025,6
TXN-1039229,10365,Books,532.34,8,UPI,London,2025-09-21T12:09:56.000+05:30,66.54,Bulk,true,2025,9
TXN-1039230,10479,Beauty,747.09,6,PayPal,Tokyo,2025-01-19T07:08:24.000+05:30,124.52,Medium,true,2025,1
TXN-1039231,7459,Clothing,1083.54,4,Credit Card,New York,2025-03-22T23:02:01.000+05:30,270.89,Medium,true,2025,3
TXN-1039232,2485,Books,1251.33,3,Debit Card,Tokyo,2025-03-22T22:14:38.000+05:30,417.11,Small,true,2025,3
TXN-1039233,2499,Clothing,560.14,2,PayPal,Tokyo,2025-11-10T02:21:26.000+05:30,280.07,Small,true,2025,11
TXN-1039234,1370,Electronics,416.74,1,PayPal,Sydney,2025-06-20T19:37:45.000+05:30,416.74,Small,false,2025,6
TXN-1039235,5910,Home & Kitchen,1285.25,5,PayPal,New York,2025-05-28T11:05:08.000+05:30,257.05,Medium,true,2025,5
TXN-1039236,8116,Beauty,250.14,2,UPI,San Francisco,2025-04-29T10:38:11.000+05:30,125.07,Small,false,2025,4
TXN-1039237,9005,Electronics,984.54,9,Debit Card,London,2025-06-03T19:06:14.000+05:30,109.39,Bulk,true,2025,6
TXN-1039238,3792,Sports,818.32,3,Credit Card,New York,2025-10-18T12:16:27.000+05:30,272.77,Small,true,2025,10
TXN-1039239,8256,Beauty,1410.84,2,Credit Card,Berlin,2025-12-23T04:39:02.000+05:30,705.42,Small,true,2025,12
TXN-1039240,9042,Clothing,491.37,4,Debit Card,Tokyo,2025-08-26T18:19:38.000+05:30,122.84,Medium,false,2025,8
TXN-1039241,1446,Beauty,728.94,8,Unknown,Tokyo,2025-02-10T02:01:01.000+05:30,91.12,Bulk,true,2025,2
TXN-1039242,8144,Home & Kitchen,559.2,2,Debit Card,Sydney,2025-11-11T11:18:22.000+05:30,279.6,Small,true,2025,11
TXN-1039243,1459,Sports,91.85,8,Credit Card,New York,2025-08-03T05:47:24.000+05:30,11.48,Bulk,false,2025,8
TXN-1039244,4736,Sports,1209.86,2,UPI,Berlin,2025-01-19T18:47:51.000+05:30,604.93,Small,true,2025,1
TXN-1039245,7664,Books,108.19,9,UPI,Sydney,2025-12-14T07:20:44.000+05:30,12.02,Bulk,false,2025,12
TXN-1039246,8659,Clothing,0.0,2,UPI,Tokyo,2025-09-12T23:13:59.000+05:30,0.0,Small,false,2025,9
TXN-1039247,10498,Beauty,891.95,2,Debit Card,New York,2025-06-29T07:54:51.000+05:30,445.98,Small,true,2025,6
TXN-1039248,4014,Clothing,445.15,6,Unknown,London,2025-12-31T12:49:24.000+05:30,74.19,Medium,false,2025,12
TXN-1039249,10135,Beauty,1308.29,2,UPI,Tokyo,2025-05-19T22:32:30.000+05:30,654.15,Small,true,2025,5
TXN-1039250,9664,Sports,342.72,1,UPI,Berlin,2025-09-29T23:05:55.000+05:30,342.72,Small,false,2025,9
TXN-1039251,8360,Home & Kitchen,0.0,8,Debit Card,Sydney,2025-01-19T17:06:53.000+05:30,0.0,Bulk,false,2025,1
TXN-1039252,3868,Beauty,1391.74,5,PayPal,Tokyo,2025-12-27T02:40:24.000+05:30,278.35,Medium,true,2025,12
TXN-1039253,2626,Clothing,984.62,5,UPI,Sydney,2025-10-09T06:55:44.000+05:30,196.92,Medium,true,2025,10
TXN-1039254,2095,Books,780.32,5,Debit Card,San Francisco,2025-10-25T15:18:56.000+05:30,156.06,Medium,true,2025,10
TXN-1039255,3827,Beauty,791.14,9,UPI,Sydney,2025-06-25T04:25:37.000+05:30,87.9,Bulk,true,2025,6
TXN-1039256,4190,Home & Kitchen,1001.82,1,Unknown,New York,2025-09-13T13:14:33.000+05:30,1001.82,Small,true,2025,9
TXN-1039257,3355,Clothing,33.53,2,PayPal,Tokyo,2025-10-30T04:08:37.000+05:30,16.77,Small,false,2025,10
TXN-1039258,7727,Sports,721.87,4,Credit Card,Mumbai,2025-11-06T11:09:40.000+05:30,180.47,Medium,true,2025,11
TXN-1039259,9799,Sports,0.0,1,UPI,Sydney,2025-12-13T07:13:28.000+05:30,0.0,Small,false,2025,12
TXN-1039260,8906,Electronics,206.77,5,PayPal,Sydney,2025-09-14T03:40:06.000+05:30,41.35,Medium,false,2025,9
TXN-1039261,3116,Sports,1298.99,6,UPI,London,2025-06-25T23:07:43.000+05:30,216.5,Medium,true,2025,6
TXN-1039262,9642,Books,962.1,3,Debit Card,New York,2025-11-17T02:23:33.000+05:30,320.7,Small,true,2025,11
TXN-1039263,7003,Beauty,1160.59,1,Debit Card,Sydney,2025-07-05T08:05:16.000+05:30,1160.59,Small,true,2025,7
TXN-1039264,9579,Books,1492.64,2,Unknown,Berlin,2025-07-08T05:31:41.000+05:30,746.32,Small,true,2025,7
TXN-1039265,9912,Books,1008.33,2,UPI,Sydney,2025-10-20T13:51:50.000+05:30,504.17,Small,true,2025,10
TXN-1039266,3829,Electronics,787.78,9,UPI,Sydney,2025-09-02T11:51:59.000+05:30,87.53,Bulk,true,2025,9
TXN-1039267,8400,Home & Kitchen,179.46,4,UPI,San Francisco,2025-02-11T01:48:15.000+05:30,44.87,Medium,false,2025,2
TXN-1039268,2548,Electronics,71.61,4,Debit Card,London,2025-10-29T23:57:32.000+05:30,17.9,Medium,false,2025,10
TXN-1039269,4095,Books,1378.2,4,Debit Card,New York,2025-12-31T19:32:51.000+05:30,344.55,Medium,true,2025,12
TXN-1039270,5372,Home & Kitchen,44.59,1,PayPal,Mumbai,2025-11-16T22:04:54.000+05:30,44.59,Small,false,2025,11
TXN-1039271,3579,Clothing,1254.79,2,Debit Card,Tokyo,2025-11-05T06:51:26.000+05:30,627.4,Small,true,2025,11
TXN-1039272,7859,Home & Kitchen,0.0,9,Debit Card,Tokyo,2025-02-13T04:53:37.000+05:30,0.0,Bulk,false,2025,2
TXN-1039273,9285,Home & Kitchen,1070.26,6,Credit Card,Sydney,2025-08-04T08:54:21.000+05:30,178.38,Medium,true,2025,8
TXN-1039274,6309,Beauty,158.31,8,UPI,Berlin,2025-07-25T21:12:24.000+05:30,19.79,Bulk,false,2025,7
TXN-1039275,2723,Sports,0.0,6,Unknown,Sydney,2025-05-02T23:39:24.000+05:30,0.0,Medium,false,2025,5
TXN-1039276,7091,Books,1455.24,7,PayPal,Berlin,2025-03-06T21:18:59.000+05:30,207.89,Medium,true,2025,3
TXN-1039277,5438,Books,712.01,9,Credit Card,Mumbai,2025-08-02T05:55:05.000+05:30,79.11,Bulk,true,2025,8
TXN-1039278,1669,Clothing,979.3,5,Credit Card,New York,2025-05-16T06:15:23.000+05:30,195.86,Medium,true,2025,5
TXN-1039279,8234,Home & Kitchen,1271.76,1,UPI,San Francisco,2025-12-20T04:36:38.000+05:30,1271.76,Small,true,2025,12
TXN-1039280,7104,Electronics,622.8,2,Credit Card,New York,2025-07-13T06:05:48.000+05:30,311.4,Small,true,2025,7
TXN-1039281,5956,Clothing,1065.06,4,PayPal,Tokyo,2025-10-28T06:51:10.000+05:30,266.27,Medium,true,2025,10
TXN-1039282,6650,Electronics,639.59,5,Credit Card,Mumbai,2025-12-07T01:34:13.000+05:30,127.92,Medium,true,2025,12
TXN-1039283,9856,Home & Kitchen,1408.66,1,Credit Card,Mumbai,2025-01-17T12:11:13.000+05:30,1408.66,Small,true,2025,1
TXN-1039284,1219,Sports,633.69,3,Debit Card,Berlin,2025-07-12T05:28:35.000+05:30,211.23,Small,true,2025,7
TXN-1039285,3417,Home & Kitchen,657.66,7,UPI,Tokyo,2025-06-28T07:32:52.000+05:30,93.95,Medium,true,2025,6
TXN-1039286,4086,Beauty,882.45,8,UPI,San Francisco,2025-05-09T00:12:27.000+05:30,110.31,Bulk,true,2025,5
TXN-1039287,3777,Beauty,1252.17,1,PayPal,Tokyo,2025-10-14T16:24:41.000+05:30,1252.17,Small,true,2025,10
TXN-1039288,4326,Electronics,675.47,2,Debit Card,Sydney,2025-11-01T19:06:09.000+05:30,337.74,Small,true,2025,11
TXN-1039289,10360,Beauty,1359.12,7,Unknown,London,2025-05-11T03:33:44.000+05:30,194.16,Medium,true,2025,5
TXN-1039290,3005,Books,697.03,8,Credit Card,Tokyo,2025-03-05T09:26:36.000+05:30,87.13,Bulk,true,2025,3
TXN-1039291,5022,Sports,1094.44,7,UPI,London,2025-08-27T02:03:19.000+05:30,156.35,Medium,true,2025,8
TXN-1039292,7983,Sports,1078.33,2,Debit Card,London,2026-01-01T01:46:18.000+05:30,539.17,Small,true,2026,1
TXN-1039293,10048,Sports,358.47,4,Credit Card,Berlin,2025-07-05T05:55:16.000+05:30,89.62,Medium,false,2025,7
TXN-1039294,3722,Electronics,146.37,9,UPI,Berlin,2025-12-30T18:32:06.000+05:30,16.26,Bulk,false,2025,12
TXN-1039295,8183,Home & Kitchen,1157.47,4,UPI,San Francisco,2025-09-27T11:06:30.000+05:30,289.37,Medium,true,2025,9
TXN-1039296,4312,Books,733.48,3,UPI,Tokyo,2025-07-15T22:51:31.000+05:30,244.49,Small,true,2025,7
TXN-1039297,10116,Home & Kitchen,958.24,6,Debit Card,Sydney,2025-06-02T22:42:31.000+05:30,159.71,Medium,true,2025,6
TXN-1039298,5743,Sports,743.92,5,Debit Card,Tokyo,2025-11-01T11:13:57.000+05:30,148.78,Medium,true,2025,11
TXN-1039299,2536,Sports,701.33,8,Credit Card,San Francisco,2025-02-13T12:34:35.000+05:30,87.67,Bulk,true,2025,2
TXN-1039300,5792,Sports,264.04,6,UPI,Sydney,2025-05-01T10:45:15.000+05:30,44.01,Medium,false,2025,5
TXN-1039301,6595,Electronics,383.65,1,Debit Card,London,2025-12-10T11:39:34.000+05:30,383.65,Small,false,2025,12
TXN-1039302,6799,Beauty,253.13,3,PayPal,London,2025-05-27T23:52:07.000+05:30,84.38,Small,false,2025,5
TXN-1039303,9197,Clothing,534.94,3,PayPal,Berlin,2025-12-06T01:01:41.000+05:30,178.31,Small,true,2025,12
TXN-1039304,3240,Clothing,0.0,8,Debit Card,London,2025-03-17T03:04:01.000+05:30,0.0,Bulk,false,2025,3
TXN-1039305,6836,Home & Kitchen,0.0,4,PayPal,New York,2025-06-06T07:12:04.000+05:30,0.0,Medium,false,2025,6
TXN-1039306,6082,Beauty,1204.1,8,PayPal,Sydney,2025-12-28T04:43:35.000+05:30,150.51,Bulk,true,2025,12
TXN-1039307,8620,Home & Kitchen,1493.95,8,Credit Card,San Francisco,2025-07-22T20:02:19.000+05:30,186.74,Bulk,true,2025,7
TXN-1039308,3672,Books,857.1,3,UPI,Mumbai,2025-07-06T20:19:57.000+05:30,285.7,Small,true,2025,7
TXN-1039309,4632,Books,965.24,5,UPI,Berlin,2025-06-24T05:14:08.000+05:30,193.05,Medium,true,2025,6
TXN-1039310,4619,Books,1202.41,7,Credit Card,London,2025-11-05T23:05:21.000+05:30,171.77,Medium,true,2025,11
TXN-1039311,9639,Home & Kitchen,529.74,7,Debit Card,San Francisco,2025-03-01T22:05:02.000+05:30,75.68,Medium,true,2025,3
TXN-1039312,5986,Beauty,622.12,8,PayPal,London,2025-12-18T22:22:02.000+05:30,77.77,Bulk,true,2025,12
TXN-1039313,9073,Electronics,995.63,3,Debit Card,London,2025-01-02T19:05:35.000+05:30,331.88,Small,true,2025,1
TXN-1039314,10281,Sports,627.11,1,Credit Card,London,2025-08-05T16:25:56.000+05:30,627.11,Small,true,2025,8
TXN-1039315,9505,Books,1392.25,6,Debit Card,Tokyo,2025-07-28T22:01:20.000+05:30,232.04,Medium,true,2025,7
TXN-1039316,3300,Beauty,780.87,1,Credit Card,Tokyo,2025-08-13T17:02:24.000+05:30,780.87,Small,true,2025,8
TXN-1039317,6293,Home & Kitchen,1221.34,8,Unknown,London,2025-05-27T01:15:29.000+05:30,152.67,Bulk,true,2025,5
TXN-1039318,9634,Sports,921.14,6,Debit Card,San Francisco,2025-02-22T11:12:11.000+05:30,153.52,Medium,true,2025,2
TXN-1039319,8680,Home & Kitchen,497.51,6,UPI,San Francisco,2025-03-06T05:49:28.000+05:30,82.92,Medium,false,2025,3
TXN-1039320,5009,Books,835.55,1,UPI,San Francisco,2025-01-03T01:43:21.000+05:30,835.55,Small,true,2025,1
TXN-1039321,9622,Books,868.21,3,UPI,San Francisco,2025-01-21T11:11:28.000+05:30,289.4,Small,true,2025,1
TXN-1039322,3625,Home & Kitchen,1246.73,6,Credit Card,London,2025-09-09T07:41:46.000+05:30,207.79,Medium,true,2025,9
TXN-1039323,4554,Home & Kitchen,121.35,2,Unknown,San Francisco,2025-05-05T17:33:36.000+05:30,60.68,Small,false,2025,5
TXN-1039324,6627,Clothing,624.65,6,Credit Card,New York,2025-03-01T03:11:06.000+05:30,104.11,Medium,true,2025,3
TXN-1039325,6751,Home & Kitchen,1248.21,6,Debit Card,San Francisco,2025-11-07T21:51:14.000+05:30,208.04,Medium,true,2025,11
TXN-1039326,3927,Books,1031.68,2,Debit Card,Tokyo,2025-04-02T20:09:08.000+05:30,515.84,Small,true,2025,4
TXN-1039327,1151,Electronics,606.76,6,PayPal,San Francisco,2025-02-27T19:35:59.000+05:30,101.13,Medium,true,2025,2
TXN-1039328,5820,Home & Kitchen,1232.65,8,PayPal,New York,2025-08-04T12:25:41.000+05:30,154.08,Bulk,true,2025,8
TXN-1039329,5514,Sports,295.2,1,Unknown,Sydney,2025-01-19T10:10:55.000+05:30,295.2,Small,false,2025,1
TXN-1039330,9676,Clothing,117.98,2,UPI,Berlin,2025-10-20T19:58:48.000+05:30,58.99,Small,false,2025,10
TXN-1039331,4945,Electronics,135.08,3,Debit Card,San Francisco,2025-08-12T03:53:27.000+05:30,45.03,Small,false,2025,8
TXN-1039332,4842,Books,1318.31,6,Credit Card,Mumbai,2025-11-21T14:18:38.000+05:30,219.72,Medium,true,2025,11
TXN-1039333,6452,Electronics,935.49,2,PayPal,San Francisco,2025-02-08T04:11:58.000+05:30,467.75,Small,true,2025,2
TXN-1039334,2343,Home & Kitchen,1134.32,1,UPI,Sydney,2025-04-14T12:34:40.000+05:30,1134.32,Small,true,2025,4
TXN-1039335,6569,Beauty,0.0,9,Credit Card,Mumbai,2025-11-26T22:06:38.000+05:30,0.0,Bulk,false,2025,11
TXN-1039336,4171,Beauty,665.31,3,Credit Card,San Francisco,2025-12-27T14:10:28.000+05:30,221.77,Small,true,2025,12
TXN-1039337,10182,Sports,1246.44,9,UPI,London,2025-12-11T09:07:17.000+05:30,138.49,Bulk,true,2025,12
TXN-1039338,9655,Beauty,1448.85,3,Debit Card,Mumbai,2025-04-16T15:52:43.000+05:30,482.95,Small,true,2025,4
TXN-1039339,9328,Clothing,0.0,6,Debit Card,Tokyo,2025-06-04T16:54:28.000+05:30,0.0,Medium,false,2025,6
TXN-1039340,6093,Electronics,538.51,6,Debit Card,Berlin,2025-07-23T15:37:11.000+05:30,89.75,Medium,true,2025,7
TXN-1039341,2475,Electronics,0.0,1,PayPal,Berlin,2025-01-25T14:10:39.000+05:30,0.0,Small,false,2025,1
TXN-1039342,1803,Books,110.34,3,UPI,Mumbai,2025-07-13T03:56:56.000+05:30,36.78,Small,false,2025,7
TXN-1039343,5292,Clothing,571.69,9,Credit Card,Sydney,2025-07-26T10:13:05.000+05:30,63.52,Bulk,true,2025,7
TXN-1039344,1366,Clothing,447.54,8,Unknown,Berlin,2025-01-20T22:52:44.000+05:30,55.94,Bulk,false,2025,1
TXN-1039345,4160,Beauty,283.94,5,Credit Card,Mumbai,2025-07-21T14:42:13.000+05:30,56.79,Medium,false,2025,7
TXN-1039346,7018,Beauty,700.83,6,Debit Card,London,2025-04-06T00:31:51.000+05:30,116.81,Medium,true,2025,4
TXN-1039347,6988,Beauty,911.07,7,Debit Card,Sydney,2025-05-06T09:22:59.000+05:30,130.15,Medium,true,2025,5
TXN-1039348,5403,Electronics,166.63,1,PayPal,Tokyo,2025-09-01T17:22:45.000+05:30,166.63,Small,false,2025,9
TXN-1039349,2839,Books,1107.75,3,Debit Card,Berlin,2025-10-05T21:18:55.000+05:30,369.25,Small,true,2025,10
TXN-1039350,6590,Beauty,1229.12,5,Debit Card,Sydney,2025-05-03T13:52:59.000+05:30,245.82,Medium,true,2025,5
TXN-1039351,8783,Sports,461.87,1,Debit Card,Mumbai,2025-05-06T16:29:33.000+05:30,461.87,Small,false,2025,5
TXN-1039352,1722,Home & Kitchen,520.32,6,Credit Card,New York,2025-02-04T15:11:11.000+05:30,86.72,Medium,true,2025,2
TXN-1039353,2464,Sports,1130.31,8,Debit Card,New York,2025-04-29T17:50:52.000+05:30,141.29,Bulk,true,2025,4
TXN-1039354,7300,Clothing,767.32,5,Credit Card,Berlin,2025-11-21T10:15:32.000+05:30,153.46,Medium,true,2025,11
TXN-1039355,9341,Home & Kitchen,297.66,2,Credit Card,Mumbai,2025-08-28T00:03:04.000+05:30,148.83,Small,false,2025,8
TXN-1039356,6258,Electronics,468.43,3,UPI,Berlin,2025-01-02T15:48:17.000+05:30,156.14,Small,false,2025,1
TXN-1039357,5134,Beauty,360.41,2,UPI,London,2025-04-16T12:08:24.000+05:30,180.21,Small,false,2025,4
TXN-1039358,7541,Electronics,995.72,8,Debit Card,Sydney,2025-04-17T03:53:39.000+05:30,124.47,Bulk,true,2025,4
TXN-1039359,5216,Sports,456.75,5,Credit Card,Sydney,2025-08-19T23:10:04.000+05:30,91.35,Medium,false,2025,8
TXN-1039360,6033,Home & Kitchen,901.19,5,Unknown,Sydney,2025-10-29T00:33:42.000+05:30,180.24,Medium,true,2025,10
TXN-1039361,1178,Sports,715.07,1,PayPal,Sydney,2025-08-02T20:01:26.000+05:30,715.07,Small,true,2025,8
TXN-1039362,2243,Home & Kitchen,1418.15,8,PayPal,Tokyo,2025-10-18T18:33:48.000+05:30,177.27,Bulk,true,2025,10
TXN-1039363,3183,Electronics,393.07,6,Credit Card,Sydney,2025-01-22T07:11:22.000+05:30,65.51,Medium,false,2025,1
TXN-1039364,3792,Home & Kitchen,1246.59,7,Unknown,London,2025-02-16T16:29:17.000+05:30,178.08,Medium,true,2025,2
TXN-1039365,1439,Clothing,1334.46,9,Unknown,Sydney,2025-11-02T07:33:09.000+05:30,148.27,Bulk,true,2025,11
TXN-1039366,5073,Sports,513.06,1,UPI,San Francisco,2025-07-24T08:17:37.000+05:30,513.06,Small,true,2025,7
TXN-1039367,6399,Electronics,1484.87,6,Credit Card,Mumbai,2025-04-06T10:01:44.000+05:30,247.48,Medium,true,2025,4
TXN-1039368,2032,Home & Kitchen,0.0,8,Debit Card,London,2025-01-24T11:04:53.000+05:30,0.0,Bulk,false,2025,1
TXN-1039369,5413,Books,1471.93,3,Credit Card,Berlin,2025-10-04T22:01:50.000+05:30,490.64,Small,true,2025,10
TXN-1039370,6501,Books,930.82,9,PayPal,New York,2025-01-01T13:52:30.000+05:30,103.42,Bulk,true,2025,1
TXN-1039371,4836,Home & Kitchen,560.2,9,Debit Card,San Francisco,2025-02-15T20:47:28.000+05:30,62.24,Bulk,true,2025,2
TXN-1039372,3904,Home & Kitchen,204.72,2,PayPal,New York,2025-10-31T23:57:07.000+05:30,102.36,Small,false,2025,10
TXN-1039373,6487,Home & Kitchen,714.42,6,UPI,San Francisco,2025-09-21T20:50:15.000+05:30,119.07,Medium,true,2025,9
TXN-1039374,9200,Clothing,693.16,1,Debit Card,Mumbai,2025-03-21T15:54:32.000+05:30,693.16,Small,true,2025,3
TXN-1039375,4984,Clothing,445.36,1,UPI,Berlin,2025-07-25T05:53:57.000+05:30,445.36,Small,false,2025,7
TXN-1039376,3270,Clothing,467.45,1,PayPal,Mumbai,2025-08-11T17:27:42.000+05:30,467.45,Small,false,2025,8
TXN-1039377,9609,Sports,1199.12,1,UPI,London,2025-06-10T06:53:34.000+05:30,1199.12,Small,true,2025,6
TXN-1039378,2928,Electronics,508.35,4,Credit Card,Berlin,2025-08-20T12:51:50.000+05:30,127.09,Medium,true,2025,8
TXN-1039379,10259,Clothing,1070.41,4,PayPal,Tokyo,2025-07-10T05:15:30.000+05:30,267.6,Medium,true,2025,7
TXN-1039380,6615,Electronics,575.62,6,Debit Card,Mumbai,2025-03-20T05:55:58.000+05:30,95.94,Medium,true,2025,3
TXN-1039381,3674,Home & Kitchen,1495.97,4,PayPal,Sydney,2025-10-11T09:20:45.000+05:30,373.99,Medium,true,2025,10
TXN-1039382,7875,Sports,1393.0,1,UPI,New York,2025-03-06T21:40:49.000+05:30,1393.0,Small,true,2025,3
TXN-1039383,10180,Home & Kitchen,1085.58,2,Unknown,Berlin,2025-03-08T05:06:13.000+05:30,542.79,Small,true,2025,3
TXN-1039384,1250,Books,336.24,1,Credit Card,Mumbai,2025-12-26T04:24:49.000+05:30,336.24,Small,false,2025,12
TXN-1039385,4702,Books,316.6,5,Credit Card,London,2025-03-29T11:15:58.000+05:30,63.32,Medium,false,2025,3
TXN-1039386,6769,Sports,503.73,3,UPI,San Francisco,2025-09-02T09:06:00.000+05:30,167.91,Small,true,2025,9
TXN-1039387,3569,Clothing,973.51,3,Debit Card,Mumbai,2025-12-14T08:30:56.000+05:30,324.5,Small,true,2025,12
TXN-1039388,2330,Electronics,425.43,9,Credit Card,Sydney,2025-11-22T01:47:54.000+05:30,47.27,Bulk,false,2025,11
TXN-1039389,6784,Books,1284.45,7,UPI,London,2025-01-28T10:00:33.000+05:30,183.49,Medium,true,2025,1
TXN-1039390,6537,Books,1139.79,1,PayPal,London,2025-01-02T02:25:46.000+05:30,1139.79,Small,true,2025,1
TXN-1039391,1141,Beauty,1484.31,1,UPI,Sydney,2025-06-02T01:45:51.000+05:30,1484.31,Small,true,2025,6
TXN-1039392,6391,Beauty,909.42,5,UPI,Berlin,2025-11-25T02:17:31.000+05:30,181.88,Medium,true,2025,11
TXN-1039393,3076,Beauty,503.15,3,PayPal,Sydney,2025-06-24T17:41:40.000+05:30,167.72,Small,true,2025,6
TXN-1039394,1508,Beauty,518.22,1,Credit Card,Mumbai,2025-04-30T23:54:40.000+05:30,518.22,Small,true,2025,4
TXN-1039395,4446,Books,1350.33,7,Debit Card,New York,2025-08-06T02:54:28.000+05:30,192.9,Medium,true,2025,8
TXN-1039396,6645,Clothing,594.11,8,UPI,Mumbai,2025-05-15T05:17:29.000+05:30,74.26,Bulk,true,2025,5
TXN-1039397,5368,Electronics,1492.47,2,PayPal,London,2025-08-06T09:23:51.000+05:30,746.24,Small,true,2025,8
TXN-1039398,1934,Beauty,1215.52,7,Credit Card,New York,2025-03-22T02:26:30.000+05:30,173.65,Medium,true,2025,3
TXN-1039399,2658,Clothing,868.44,5,UPI,Mumbai,2026-01-01T01:15:24.000+05:30,173.69,Medium,true,2026,1
TXN-1039400,6844,Clothing,1100.77,5,Credit Card,San Francisco,2025-12-16T18:27:57.000+05:30,220.15,Medium,true,2025,12
TXN-1039401,1453,Electronics,120.49,5,UPI,Berlin,2025-07-26T00:36:31.000+05:30,24.1,Medium,false,2025,7
TXN-1039402,4438,Sports,280.31,4,Unknown,San Francisco,2025-07-24T10:30:51.000+05:30,70.08,Medium,false,2025,7
TXN-1039403,3331,Books,219.95,7,Debit Card,Tokyo,2025-02-23T09:22:56.000+05:30,31.42,Medium,false,2025,2
TXN-1039404,9870,Electronics,778.47,2,Credit Card,New York,2025-10-04T02:39:14.000+05:30,389.24,Small,true,2025,10
